subject	subject_activity	subject_location	subject_process	relation	object	object_activity	object_location	object_process	model	state
UniProtKB:Q14790	GO:0004197	GO:0005737	GO:0097191	RO:0002630	UniProtKB:Q9NT62	GO:0019777	GO:0005737	GO:0000045	gomodel:632cf60a00000522	production
UniProtKB:Q8IW19	GO:0072572	GO:0090734	GO:0006281	RO:0002629	UniProtKB:Q8IW19	GO:0140713	GO:0090734	GO:0140861,GO:0006281,GO:0071168	gomodel:627d95ee00002067	production
UniProtKB:Q8IW19	GO:0140713	GO:0090734	GO:0140861,GO:0006281,GO:0071168	RO:0002629	UniProtKB:O75367	GO:0030527	GO:0090734	GO:0006281	gomodel:627d95ee00002067	production
REACTO:R-HSA-2632510	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-2632510	GO:0004722	GO:0005829	GO:0022400	gomodel:R-HSA-2514859	development
REACTO:R-HSA-2632510	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-2632510	GO:0004722	GO:0005829	GO:0022400	gomodel:R-HSA-2514859	development
UniProtKB:Q9H3H1-5	GO:0052381	GO:0005739	GO:0070900	RO:0004047	UniProtKB:Q9H825	GO:0052735	GO:0005739	GO:0070900	gomodel:61bcf0b700000524	production
REACTO:R-HSA-5357514	GO:0008409	GO:0005654	GO:0006298	RO:0002413	REACTO:R-HSA-68450	GO:0003887	GO:0005654	GO:0006298	gomodel:R-HSA-5358565	development
REACTO:R-HSA-5357514	GO:0008409	GO:0005654		RO:0002411	REACTO:R-HSA-68450	GO:0003887	GO:0005654	GO:0006298	gomodel:R-HSA-5358565	development
REACTO:R-HSA-68450	GO:0003887	GO:0005654	GO:0006298	RO:0002413	REACTO:R-HSA-53787	GO:0003909	GO:0005654	GO:0006298	gomodel:R-HSA-5358565	development
UniProtKB:P25213	GO:0140319	GO:0005615	GO:0039502	RO:0002630	UniProtKB:P01563	GO:0005125	GO:0005615	GO:0060337	gomodel:62b4ffe300002814	production
UniProtKB:P01563	GO:0005125	GO:0005615	GO:0060337	RO:0002629	UniProtKB:P17181	GO:0004905	GO:0016020	GO:0060337	gomodel:62b4ffe300002814	production
UniProtKB:P01563	GO:0005125	GO:0005615	GO:0060337	RO:0002629	UniProtKB:P48551	GO:0004905	GO:0016020	GO:0060337	gomodel:62b4ffe300002814	production
REACTO:R-HSA-913644	GO:0004653	GO:0000139	GO:0016266	RO:0002413	REACTO:R-HSA-1964504	GO:0016263	GO:0000139	GO:0016266	gomodel:R-HSA-913709	development
REACTO:R-HSA-914009	GO:0003829	GO:0000139	GO:0016266	RO:0002413	REACTO:R-HSA-6786006	GO:0001517	GO:0000139	GO:0016266	gomodel:R-HSA-913709	development
REACTO:R-HSA-913644	GO:0004653	GO:0000139	GO:0016266	RO:0002413	REACTO:R-HSA-916814	GO:0008499	GO:0000139	GO:0016266	gomodel:R-HSA-913709	development
REACTO:R-HSA-1964504	GO:0016263	GO:0000139	GO:0016266	RO:0002413	REACTO:R-HSA-914009	GO:0003829	GO:0000139	GO:0016266	gomodel:R-HSA-913709	development
REACTO:R-HSA-916814	GO:0008499	GO:0000139	GO:0016266	RO:0002413	REACTO:R-HSA-914013	GO:0003829	GO:0000139	GO:0016266	gomodel:R-HSA-913709	development
REACTO:R-HSA-197192	GO:0003952	GO:0005829	GO:0019674	RO:0002413	REACTO:R-HSA-197222	GO:0003951	GO:0005829	GO:0019674	gomodel:R-HSA-196807	development
REACTO:R-HSA-197266	GO:0004515	GO:0000139	GO:0019674	RO:0002413	REACTO:R-HSA-197192	GO:0003952	GO:0005829	GO:0019674	gomodel:R-HSA-196807	development
REACTO:R-HSA-8869620	GO:0050262	GO:0005829	GO:0019674	RO:0002413	REACTO:R-HSA-197266	GO:0000309	GO:0000139	GO:0019674	gomodel:R-HSA-196807	development
REACTO:R-HSA-8869628	GO:0050262	GO:0005829	GO:0019674	RO:0002413	REACTO:R-HSA-197266	GO:0000309	GO:0000139	GO:0019674	gomodel:R-HSA-196807	development
MGI:MGI:1354954	GO:0008253		GO:0046074	RO:0002413	MGI:MGI:1097668	GO:0009032	GO:0005829	GO:0046074	gomodel:5fadbcf000000942	production
MGI:MGI:1927186	GO:0008253		GO:0046074	RO:0002413	MGI:MGI:1097668	GO:0009032	GO:0005829	GO:0046074	gomodel:5fadbcf000000942	production
MGI:MGI:1354954	GO:0008253		GO:0046074	RO:0002413	MGI:MGI:1920212	GO:0009032	GO:0005829	GO:0046074	gomodel:5fadbcf000000942	production
MGI:MGI:1927186	GO:0008253		GO:0046074	RO:0002413	MGI:MGI:1920212	GO:0009032	GO:0005829	GO:0046074	gomodel:5fadbcf000000942	production
MGI:MGI:1097668	GO:0009032	GO:0005829	GO:0046074	RO:0002413	MGI:MGI:2139667	GO:0017113	GO:0005829	GO:0046074	gomodel:5fadbcf000000942	production
MGI:MGI:1920212	GO:0009032	GO:0005829	GO:0046074	RO:0002413	MGI:MGI:2139667	GO:0017113	GO:0005829	GO:0046074	gomodel:5fadbcf000000942	production
MGI:MGI:2139667	GO:0017113	GO:0005829	GO:0046074	RO:0002413	MGI:MGI:1928679	GO:0004157	GO:0005829	GO:0046074	gomodel:5fadbcf000000942	production
REACTO:R-HSA-71545	GO:0004135	GO:0005829	GO:0005980	RO:0002411	REACTO:R-HSA-71586	GO:0008184	GO:0005829	GO:0005980	gomodel:R-HSA-70221	development
REACTO:R-HSA-5683773	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-75035	development
REACTO:R-HSA-140491	GO:0016702	GO:0005789		RO:0002411	REACTO:R-HSA-9027561	GO:0004033	GO:0005829	GO:0042759	gomodel:R-HSA-9027604	development
REACTO:R-HSA-77267	GO:0003988	GO:0005759		RO:0002411	REACTO:R-HSA-77335	GO:0003995	GO:0005759	GO:0006635	gomodel:R-HSA-77346	development
REACTO:R-HSA-2161783	GO:0050473	GO:0005829		RO:0002411	REACTO:R-HSA-2318769	GO:0016702	GO:0005829	GO:2001301	gomodel:R-HSA-2142700	development
REACTO:R-HSA-5693527	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5686576	GO:0004713	GO:0005654	GO:1902036	gomodel:R-HSA-8939236	development
REACTO:R-HSA-5661286	GO:0004856	GO:0005829		RO:0002411	REACTO:R-HSA-8957329	GO:0004750	GO:0005829	GO:0006098	gomodel:R-HSA-71336	development
REACTO:R-HSA-168156	GO:0004674			RO:0002411	REACTO:R-HSA-202527	GO:0004674	GO:0005829	GO:0038066	gomodel:R-HSA-450302	development
REACTO:R-HSA-168156	GO:0008349			RO:0002411	REACTO:R-HSA-202527	GO:0004674	GO:0005829	GO:0038066	gomodel:R-HSA-450302	development
REACTO:R-HSA-54745	GO:0017108	GO:0005654		RO:0002411	REACTO:R-HSA-53787	GO:0003909	GO:0005654	GO:0008150	gomodel:R-HSA-69183	development
REACTO:R-HSA-5215924	GO:0015420			RO:0002411	REACTO:R-HSA-266068	GO:0015420	GO:0005886	GO:0015889	gomodel:R-HSA-9758890	development
UniProtKB:Q9ULV4	GO:0005515	GO:0005884		RO:0002629	UniProtKB:O94851	GO:0004497	GO:0005856	GO:0030042	gomodel:613aae0000000311	production
REACTO:R-HSA-5215924	GO:0015420			RO:0002411	REACTO:R-HSA-2980949	GO:0016491	GO:0005829	GO:0009235	gomodel:R-HSA-9759218	development
REACTO:R-HSA-5215924	GO:0015420			RO:0002411	REACTO:R-HSA-2980949	GO:0033787	GO:0005829	GO:0009235	gomodel:R-HSA-9759218	development
REACTO:R-HSA-5683784	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-2993789	GO:0019789	GO:0005654	GO:0008150	gomodel:R-HSA-5693607	development
REACTO:R-HSA-380954	GO:0004674	GO:0005829		RO:0002411	REACTO:R-HSA-200408	GO:0004679	GO:0005829	GO:0006853	gomodel:R-HSA-200425	development
REACTO:R-HSA-111428	GO:0003937	GO:0005829		RO:0002411	REACTO:R-HSA-109318	GO:0008253	GO:0005829	GO:0006195	gomodel:R-HSA-74259	development
REACTO:R-HSA-56085	GO:0003922	GO:0005829		RO:0002411	REACTO:R-HSA-109318	GO:0008253	GO:0005829	GO:0006195	gomodel:R-HSA-74259	development
REACTO:R-HSA-74208	GO:0106130	GO:0005829		RO:0002411	REACTO:R-HSA-109318	GO:0008253	GO:0005829	GO:0006195	gomodel:R-HSA-74259	development
REACTO:R-HSA-500235	GO:0003876	GO:0005829		RO:0002411	REACTO:R-HSA-109318	GO:0008253	GO:0005829	GO:0006195	gomodel:R-HSA-74259	development
MGI:MGI:1927073	GO:0015211	GO:0005886		RO:0002413	MGI:MGI:1096344	GO:0003876	GO:0005829	GO:0006196,GO:0046032	gomodel:5fa76ad400000018	production
MGI:MGI:95294	GO:0005006			RO:0002629	MGI:MGI:95294	GO:0004713	GO:0005886	GO:0042059	gomodel:6446bfcb00000319	production
MGI:MGI:95805	GO:0060090			RO:0002629	MGI:MGI:95294	GO:0004713	GO:0005886	GO:0042059	gomodel:6446bfcb00000544	production
ZFIN:ZDB-GENE-040105-1	GO:0003674			RO:0002629	ZFIN:ZDB-GENE-050506-61	GO:0003674	CL:0000746,GO:0005925	GO:0060047	gomodel:5ae3b0f600001361	production
UniProtKB:Q9NXI6	GO:0031625	GO:0005783		RO:0002629	UniProtKB:Q12981	GO:0048763	GO:0005741	GO:0140208	gomodel:61e0e55600000321	production
Xenbase:XB-GENE-865070	GO:0004674			RO:0002305	Xenbase:XB-GENE-6251797	GO:0005515	GO:0098797	GO:0001736	gomodel:6446bfcb00001289	production
REACTO:R-HSA-2023888	GO:0052659	GO:0005829		RO:0002411	REACTO:R-HSA-1806281	GO:0017161	GO:0005829	GO:0043647	gomodel:R-HSA-1855183	development
REACTO:R-HSA-1604601	GO:0052830	GO:0005829		RO:0002411	REACTO:R-HSA-1806281	GO:0017161	GO:0005829	GO:0043647	gomodel:R-HSA-1855183	development
REACTO:R-HSA-3769048	GO:0052659	GO:0005886		RO:0002411	REACTO:R-HSA-1806281	GO:0017161	GO:0005829	GO:0043647	gomodel:R-HSA-1855183	development
REACTO:R-HSA-2023888	GO:0052659	GO:0005829		RO:0002411	REACTO:R-HSA-1604578	GO:0052829	GO:0005829	GO:0043647	gomodel:R-HSA-1855183	development
REACTO:R-HSA-1604601	GO:0052830	GO:0005829		RO:0002411	REACTO:R-HSA-1604578	GO:0052829	GO:0005829	GO:0043647	gomodel:R-HSA-1855183	development
REACTO:R-HSA-3769048	GO:0052659	GO:0005886		RO:0002411	REACTO:R-HSA-1604578	GO:0052829	GO:0005829	GO:0043647	gomodel:R-HSA-1855183	development
MGI:MGI:105128	GO:0005515			RO:0002629	MGI:MGI:103557	GO:0003684	GO:0090734	GO:0070914,GO:0006289	gomodel:5c4605cc00003261	production
MGI:MGI:105126	GO:0003674			RO:0002304	MGI:MGI:103557	GO:0003684	GO:0090734	GO:0070914,GO:0006289	gomodel:5c4605cc00003261	production
MGI:MGI:105128	GO:0003674			RO:0002304	MGI:MGI:103557	GO:0003684	GO:0090734	GO:0070914,GO:0006289	gomodel:5c4605cc00003261	production
MGI:MGI:892977	GO:0015116	GO:0005886		RO:0002413	MGI:MGI:1330587	GO:0004781	GO:0005829	GO:0050428	gomodel:627d95ee00000044	production
MGI:MGI:2385894	GO:0015116	GO:0005886		RO:0002413	MGI:MGI:1330587	GO:0004781	GO:0005829	GO:0050428	gomodel:627d95ee00000044	production
MGI:MGI:2385894	GO:0015116	GO:0005886		RO:0002413	MGI:MGI:1330223	GO:0004781	GO:0005829	GO:0050428	gomodel:627d95ee00000044	production
MGI:MGI:892977	GO:0015116	GO:0005886		RO:0002413	MGI:MGI:1330223	GO:0004781	GO:0005829	GO:0050428	gomodel:627d95ee00000044	production
MGI:MGI:97365	GO:0004731	GO:0005829		RO:0002413	MGI:MGI:98973	GO:0070674	GO:0005829	GO:0006148	gomodel:60418ffa00000811	production
MGI:MGI:97365	GO:0004731	GO:0005829		RO:0002413	MGI:MGI:98973	GO:0070675	GO:0005829	GO:0006148	gomodel:60418ffa00000811	production
REACTO:R-HSA-68819	GO:0004175	GO:0005829		RO:0002411	REACTO:R-HSA-983113	GO:0015433	GO:0005789	GO:0008150	gomodel:R-HSA-983170	development
REACTO:R-HSA-983128	GO:0004177	GO:0005829		RO:0002411	REACTO:R-HSA-983113	GO:0015433	GO:0005789	GO:0008150	gomodel:R-HSA-983170	development
REACTO:R-HSA-451921	GO:0004713			RO:0002411	REACTO:R-HSA-162563	GO:0004725	GO:0005829	GO:0060338	gomodel:R-HSA-912694	development
MGI:MGI:2660847	GO:0015498	GO:0005886		RO:0002411	MGI:MGI:1921700	GO:0004594	GO:0005758	GO:0015937	gomodel:645d887900000340	production
MGI:MGI:2660847	GO:0015498	GO:0005886		RO:0002411	MGI:MGI:1922985	GO:0004594	GO:0005829	GO:0015937	gomodel:645d887900000340	production
REACTO:R-HSA-2314687	GO:0050473	GO:0005789		RO:0002411	REACTO:R-HSA-2142838	GO:0050473	GO:0005829	GO:0042759	gomodel:R-HSA-9018681	development
REACTO:R-HSA-2142838	GO:0050473	GO:0005829		RO:0002411	REACTO:R-HSA-2142838	GO:0050473	GO:0005829	GO:0042759	gomodel:R-HSA-9018681	development
REACTO:R-HSA-2142838	GO:0050473	GO:0005829		RO:0002411	REACTO:R-HSA-266038	GO:0004301	GO:0005829	GO:0042759	gomodel:R-HSA-9018681	development
MGI:MGI:87916	GO:0046936	GO:0005829		RO:0002413	MGI:MGI:97365	GO:0004731	GO:0005829	GO:0006157	gomodel:60418ffa00001258	production
REACTO:R-HSA-70839	GO:0003985	GO:0005759		RO:0002411	REACTO:R-HSA-71026	GO:0004658	GO:0005759	GO:0019626	gomodel:R-HSA-71032	development
REACTO:R-HSA-70890	GO:0004491	GO:0005759		RO:0002411	REACTO:R-HSA-71026	GO:0004658	GO:0005759	GO:0019626	gomodel:R-HSA-71032	development
REACTO:R-HSA-2586516	GO:0004713			RO:0002411	REACTO:R-HSA-9006301	GO:0004713	GO:0005886	GO:0014068	gomodel:R-HSA-9027276	development
REACTO:R-HSA-1625212	GO:0004123	GO:0005829		RO:0002411	REACTO:R-HSA-1625212	GO:0080146	GO:0005829	GO:0000098	gomodel:R-HSA-1614558	development
REACTO:R-HSA-1625212	GO:0004123	GO:0005829		RO:0002411	REACTO:R-HSA-1614609	GO:0017172	GO:0005829	GO:0019448	gomodel:R-HSA-1614558	development
REACTO:R-HSA-5216195	GO:0000095	GO:0005743		RO:0002411	REACTO:R-HSA-6793068	GO:0009383	GO:0005759	GO:0031167	gomodel:R-HSA-6793080	development
REACTO:R-HSA-5216195	GO:0000095	GO:0005743		RO:0002411	REACTO:R-HSA-1592207	GO:0000179	GO:0005759	GO:0000154	gomodel:R-HSA-6793080	development
REACTO:R-HSA-5216195	GO:0000095	GO:0005743		RO:0002411	REACTO:R-HSA-6793067	GO:0070039	GO:0005759	GO:0000451	gomodel:R-HSA-6793080	development
REACTO:R-HSA-5216195	GO:0000095	GO:0005743		RO:0002411	REACTO:R-HSA-6793088	GO:0070039	GO:0005759	GO:0000451	gomodel:R-HSA-6793080	development
REACTO:R-HSA-5216195	GO:0000095	GO:0005743		RO:0002411	REACTO:R-HSA-6793061	GO:0008650	GO:0005759	GO:0000451	gomodel:R-HSA-6793080	development
REACTO:R-HSA-73462	GO:0004126	GO:0005829		RO:0002411	REACTO:R-HSA-977408	GO:0004850	GO:0005829	GO:0046135	gomodel:R-HSA-73621	development
REACTO:R-HSA-76542	GO:0004001	GO:0005829		RO:0002411	REACTO:R-HSA-2975820	GO:0004017	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-111408	GO:0070626	GO:0005829		RO:0002411	REACTO:R-HSA-2975820	GO:0004017	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
MGI:MGI:98970	GO:0003674			RO:0002304	MGI:MGI:1328355	GO:0003674	CL:0000169	GO:0030968	gomodel:5ce58dde00001215	production
REACTO:R-HSA-964764	GO:0004571	GO:0000139		RO:0002411	REACTO:R-HSA-964750	GO:0003827	GO:0033116	GO:0008150	gomodel:R-HSA-964739	development
REACTO:R-HSA-9619357	GO:0004683	GO:0005829		RO:0002411	REACTO:R-HSA-9619454	GO:0004722	GO:0005829	GO:0008150	gomodel:R-HSA-9617324	development
REACTO:R-HSA-174383	GO:0004478	GO:0005829		RO:0002411	REACTO:R-HSA-351223	GO:0004014	GO:0005829	GO:0006595	gomodel:R-HSA-351202	development
MGI:MGI:1343327	GO:0008233			RO:0002304	MGI:MGI:96083	GO:0048018	GO:0005615	GO:0038130	gomodel:617b481400002743	production
REACTO:R-HSA-182558	GO:0004861	GO:0005654		RO:0002411	REACTO:R-HSA-187967	GO:0004693	GO:0005654	GO:0008150	gomodel:R-HSA-187577	development
REACTO:R-HSA-2142838	GO:0050473	GO:0005829		RO:0002411	REACTO:R-HSA-2161915	GO:0004364	GO:0005829	GO:0042759	gomodel:R-HSA-9026766	development
REACTO:R-HSA-69261	GO:0004721	GO:0005654		RO:0002411	REACTO:R-HSA-170160	GO:0004693	GO:0005654	GO:0008150	gomodel:R-HSA-8878166	development
REACTO:R-HSA-2142838	GO:0050473	GO:0005829		RO:0002411	REACTO:R-HSA-9020572	GO:0047066	GO:0005829	GO:0042759	gomodel:R-HSA-9018676	development
REACTO:R-HSA-71997	GO:1990817	GO:0005654		RO:0002411	REACTO:R-HSA-8852231	GO:0016887	GO:0005654	GO:0006405	gomodel:R-HSA-159236	development
REACTO:R-HSA-202527	GO:0004674	GO:0005829		RO:0002411	REACTO:R-HSA-202506	GO:0008384	GO:0005829	GO:0008150	gomodel:R-HSA-5684264	development
REACTO:R-HSA-141640	GO:0004197	GO:0005829		RO:0002411	REACTO:R-HSA-141643	GO:0004197	GO:0005829	GO:0008150	gomodel:R-HSA-111465	development
REACTO:R-HSA-2976730	GO:0003989	GO:0005829	GO:0046949	RO:0002413	REACTO:R-HSA-77380	GO:0004312	GO:0005829	GO:0046949	gomodel:R-HSA-75105	development
REACTO:R-HSA-170160	GO:0004693	GO:0005654	GO:0008150	RO:0002629	REACTO:R-HSA-2430549	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-2465910	development
REACTO:R-HSA-427969	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-427969	GO:0005314	GO:0005886	GO:0006836	gomodel:R-HSA-210500	development
REACTO:R-HSA-210458	GO:0000149	GO:0005886	GO:0006836	RO:0002413	REACTO:R-HSA-427969	GO:0005314	GO:0005886	GO:0006836	gomodel:R-HSA-210500	development
REACTO:R-HSA-210380	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-210380	GO:0000149	GO:0005829	GO:0006836	gomodel:R-HSA-210500	development
REACTO:R-HSA-210388	GO:0005313	GO:0005829	GO:0006836	RO:0002413	REACTO:R-HSA-210380	GO:0000149	GO:0005829	GO:0006836	gomodel:R-HSA-210500	development
REACTO:R-HSA-210388	GO:0005313	GO:0005829	GO:0006836	RO:0002629	REACTO:R-HSA-210380	GO:0000149	GO:0005829	GO:0006836	gomodel:R-HSA-210500	development
REACTO:R-HSA-69261	GO:0004721	GO:0005654		RO:0002411	REACTO:R-HSA-170160	GO:0004693	GO:0005654	GO:0008150	gomodel:R-HSA-176417	development
REACTO:R-HSA-2564805	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-2564805	GO:0009055	GO:0005829	GO:0016226	gomodel:R-HSA-2564830	development
REACTO:R-HSA-381108	GO:0004252	GO:0000139	GO:0036500	RO:0002413	REACTO:R-HSA-381131	GO:0004222	GO:0000139	GO:0036500	gomodel:R-HSA-381033	development
REACTO:R-HSA-200917	GO:0004713		GO:0008150	RO:0002413	REACTO:R-HSA-201621	GO:0004713	GO:0005829	GO:0008150	gomodel:R-HSA-375165	development
UniProtKB:O43164	GO:0061630	GO:0036064	GO:0043161	RO:0002630	UniProtKB:O75665	GO:0060090	GO:0036064	GO:0060271	gomodel:62f58d8800004946	production
UniProtKB:Q96DN5	GO:0060090	GO:0036064	GO:0060271	RO:0002411	UniProtKB:O75665	GO:0060090	GO:0036064	GO:0060271	gomodel:62f58d8800004946	production
UniProtKB:P17252	GO:0004698	GO:0036064		RO:0002629	UniProtKB:O43164	GO:0061630	GO:0036064	GO:0043161	gomodel:62f58d8800004946	production
MGI:MGI:2139667	GO:0017113	GO:0005829	GO:0046079	RO:0002413	MGI:MGI:1928679	GO:0004157	GO:0005829	GO:0046079	gomodel:5fadbcf000000868	production
MGI:MGI:1354954	GO:0008253	GO:0005829	GO:0046079	RO:0002413	MGI:MGI:1097668	GO:0047847	GO:0005829	GO:0046079	gomodel:5fadbcf000000868	production
MGI:MGI:1927186	GO:0008253	GO:0005829	GO:0046079	RO:0002413	MGI:MGI:1097668	GO:0047847	GO:0005829	GO:0046079	gomodel:5fadbcf000000868	production
UniProtKB:Q86TI2	GO:0008239	GO:0005829	GO:0043069	RO:0002630	UniProtKB:Q9Y2G2	GO:0140693	GO:0005737	GO:0140633	gomodel:639bc18f00000768	production
UniProtKB:Q6V1X1	GO:0008239	GO:0005737	GO:0043069	RO:0002630	UniProtKB:Q9Y2G2	GO:0140693	GO:0005737	GO:0140633	gomodel:639bc18f00000768	production
UniProtKB:Q9NQW7	GO:0070006	GO:0005829	GO:0043069	RO:0002305	UniProtKB:Q9Y2G2	GO:0140693	GO:0005737	GO:0140633	gomodel:639bc18f00000768	production
UniProtKB:P12955	GO:0102009		GO:0043069	RO:0002305	UniProtKB:Q9Y2G2	GO:0140693	GO:0005737	GO:0140633	gomodel:639bc18f00000768	production
REACTO:R-HSA-74883	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-74883	GO:0004383	GO:0097381	GO:0022400	gomodel:R-HSA-2514859	development
REACTO:R-HSA-74883	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-74883	GO:0004383	GO:0097381	GO:0022400	gomodel:R-HSA-2514859	development
REACTO:R-HSA-5683773	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-69601	development
REACTO:R-HSA-5693527	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-69601	development
REACTO:R-HSA-5649648	GO:0019104	GO:0005654		RO:0002411	REACTO:R-HSA-5649697	GO:0003906	GO:0005654	GO:0006287	gomodel:R-HSA-5649702	development
REACTO:R-HSA-5649650	GO:0019104	GO:0005654		RO:0002411	REACTO:R-HSA-5649697	GO:0003906	GO:0005654	GO:0006287	gomodel:R-HSA-5649702	development
REACTO:R-HSA-873799	GO:0004713			RO:0002411	REACTO:R-HSA-997298	GO:0004725	GO:0005829	GO:0060334	gomodel:R-HSA-877312	development
REACTO:R-HSA-211653	GO:0004674	GO:0005829		RO:0002411	REACTO:R-HSA-69593	GO:0004842	GO:0005829	GO:0043066	gomodel:R-HSA-211733	development
REACTO:R-HSA-209895	GO:0004058	GO:0005829		RO:0002411	REACTO:R-HSA-372544	GO:0008504	GO:0070083	GO:0006836	gomodel:R-HSA-181429	development
REACTO:R-HSA-5357750	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-5357750	GO:0061578	GO:0005829	GO:0010803	gomodel:R-HSA-5357905	development
REACTO:R-HSA-5357750	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-5357750	GO:0061578	GO:0005829	GO:0010803	gomodel:R-HSA-5357905	development
REACTO:R-HSA-5357900	GO:0004842			RO:0002411	REACTO:R-HSA-5357750	GO:0061578	GO:0005829	GO:0010803	gomodel:R-HSA-5357905	development
REACTO:R-HSA-374018	GO:0000064	GO:0005743		RO:0002411	REACTO:R-HSA-70639	GO:0004587	GO:0005759	GO:0009064	gomodel:R-HSA-8964539	development
REACTO:R-HSA-8848000	GO:0004713			RO:0002411	REACTO:R-HSA-8848007	GO:0004713	GO:0005829	GO:0045742	gomodel:R-HSA-8849469	development
REACTO:R-HSA-450982	GO:0004450	GO:0005759		RO:0002411	REACTO:R-HSA-432246	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-70965	GO:0004449	GO:0005759		RO:0002411	REACTO:R-HSA-432246	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-70070	GO:0004738	GO:0005759		RO:0002411	REACTO:R-HSA-432246	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-69996	GO:0034602	GO:0005759		RO:0002411	REACTO:R-HSA-432246	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-450982	GO:0004450	GO:0005759		RO:0002411	REACTO:R-HSA-1237308	GO:0004089	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-70965	GO:0004449	GO:0005759		RO:0002411	REACTO:R-HSA-1237308	GO:0004089	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-70070	GO:0004738	GO:0005759		RO:0002411	REACTO:R-HSA-1237308	GO:0004089	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-69996	GO:0034602	GO:0005759		RO:0002411	REACTO:R-HSA-1237308	GO:0004089	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-450982	GO:0004450	GO:0005759		RO:0002411	REACTO:R-HSA-444408	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-70965	GO:0004449	GO:0005759		RO:0002411	REACTO:R-HSA-444408	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-70070	GO:0004738	GO:0005759		RO:0002411	REACTO:R-HSA-444408	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-69996	GO:0034602	GO:0005759		RO:0002411	REACTO:R-HSA-444408	GO:0035379	GO:0005886	GO:0015701	gomodel:R-HSA-1237044	development
REACTO:R-HSA-210378	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-210378	GO:0005262	GO:0005886	GO:0051899	gomodel:R-HSA-112308	development
REACTO:R-HSA-69261	GO:0004721	GO:0005654		RO:0002411	REACTO:R-HSA-170160	GO:0004693	GO:0005654	GO:0000088	gomodel:R-HSA-68875	development
REACTO:R-HSA-5693527	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5686576	GO:0004713	GO:0005654	GO:0008150	gomodel:R-HSA-5685938	development
REACTO:R-HSA-6797933	GO:0008480	GO:0005759		RO:0002411	REACTO:R-HSA-5694100	GO:0004372	GO:0005743	GO:0046655	gomodel:R-HSA-196757	development
ZFIN:ZDB-GENE-030131-9662	GO:0003674	ZFA:0005042		RO:0002304	ZFIN:ZDB-GENE-030909-10	GO:0003674	ZFA:0005042	GO:0033627,GO:0090674	gomodel:5e72450500001740	production
REACTO:R-HSA-3558426	GO:0003977	GO:0005829		RO:0002411	REACTO:R-HSA-449262	GO:0003975	GO:0005789	GO:0006488	gomodel:R-HSA-446193	development
REACTO:R-HSA-449274	GO:0004168	GO:0005789		RO:0002411	REACTO:R-HSA-449262	GO:0003975	GO:0005789	GO:0006488	gomodel:R-HSA-446193	development
